,Word,Length,Frequency,Info_given_previous_all_bigrams,Info_given_previous_cleaned_bigrams,Info_given_next_all_bigrams,Info_given_next_cleaned_bigrams
40,ya,2,264978,7.58044949340574,7.58337638063601,6.7036870601615,6.67209157789119
41,todos,5,259910,7.98411161742949,7.93780027995686,5.42184358015216,5.37983496632271
42,nos,3,255323,7.66330312025582,7.70796215409495,3.98176451424243,3.97274611619748
43,muy,3,250933,7.56906455158629,7.56177442206764,4.49284623307785,4.48514136757913
44,también,7,238182,8.18472389912739,8.26966175707526,8.01071012527085,7.9600354926462
45,cada,4,232585,8.48547563329446,8.43769756125102,5.31674146999093,5.29664021037409
46,me,2,232361,7.69224716706402,7.70991122434712,3.91245652789602,3.97653196300146
47,tiene,5,226028,7.80655537937179,8.02254395613516,7.68916112799976,7.67968352205756
48,cuando,6,224888,8.43536693142793,8.47098325852603,7.18433061821846,7.18498506336653
49,fue,3,224280,8.00542702230707,8.35154799884249,6.4795689124028,6.48244655410433
50,hay,3,214337,7.40987405135479,7.36715638061836,7.20283553138469,7.19232733032753
51,hasta,5,211469,8.13396851949661,8.30890927893476,7.22981221064193,7.28673573380907
52,está,4,205878,8.06289581167624,8.31394898190028,5.39511297008755,5.36218225278614
53,e,1,196449,7.60572790542869,7.80273588996658,4.70942192958079,4.80579880325746
54,han,3,194405,7.53972345933969,7.57075154451823,3.31388620957508,3.28959179137368
55,años,4,194147,4.63270815421716,4.54533630610209,8.32293242928523,8.19132934126018
56,parte,5,188090,6.43417176911681,6.3457021432041,7.52550974111238,7.43811254535018
57,dos,3,187447,8.20544928966556,8.15621519605197,6.2299695941638,6.26428611461081
58,nuestro,7,177896,8.50987432936764,8.44154334785499,5.70556872828927,5.73649536956727
