,Word,Length,Frequency,Info_given_previous_all_bigrams,Info_given_previous_cleaned_bigrams,Info_given_next_all_bigrams,Info_given_next_cleaned_bigrams
2827,nimet,5,3844,8.47038373724469,8.99755182904712,11.4056329613488,11.4773833558282
2828,kesäkuuta,9,3841,6.93069355021566,6.6211809151263,11.0708961446656,11.3336026903684
2829,julkaistiin,11,3840,8.23641512061233,9.48987345490912,9.61603063148595,10.1768042580514
2830,varassa,7,3839,6.39041350630656,7.31479743545556,11.8139195953238,11.7516555535412
2831,veroja,6,3837,9.32704194135439,9.37992702153962,11.4466991598886,11.5008140298696
2832,todeta,6,3836,9.45492898202733,9.459185156214,11.2810344936052,11.3908757086913
2833,osallistuvat,12,3836,7.93972367487807,8.92713360937668,9.43324928315661,10.1837282981833
2834,myöhään,7,3830,9.10168456694252,9.34436445423063,8.52883903400298,8.42249885649978
2835,taloudellisesti,15,3829,11.7368262238142,11.7977885212083,9.58351924181267,9.8038693442632
2836,nousivat,8,3829,6.7580619183363,7.82589664509734,9.48021329578225,9.92217590763759
2837,vastaavasti,11,3827,11.6615237147916,12.0832986429533,10.103443943939,11.1482513784548
2838,muuttanut,9,3825,10.8513907042736,11.2376672354062,9.0847459437761,10.1131815083139
2839,esitteli,8,3825,8.44353871472303,10.5392232437316,8.48303999266389,9.88106316475541
2840,loukkaantui,11,3822,8.44288917383835,8.83040227072955,8.66987914586204,8.81833898568184
2841,miettii,7,3821,9.6919474619898,11.0734220253381,11.7656607421183,11.9954797422091
2842,orpo,4,3818,7.114348635037,12.5966768900693,10.6548101095482,10.2537627257017
2843,paikallinen,11,3817,12.1899939993085,12.2555225688235,6.88094631676646,7.73547562201575
2844,mahdollisen,11,3815,8.69305948666403,8.73681679136081,7.07645562144757,8.25112913570032
2845,muodostaa,9,3815,9.87287638311545,10.8192947184635,8.99940592520588,9.89074155216391
2846,kiertää,7,3814,9.77447660601221,10.7898830834994,9.67216645619865,10.4619287671085
2847,rakkauden,9,3812,10.5415083994092,10.6686700642584,8.99677244527644,9.66374506205544
2848,kestävä,7,3812,10.7963042110388,10.9429912050923,8.40475868544989,9.34162630995186
2849,sukupuolta,10,3811,4.35594750507693,4.26944784288639,5.95176982021392,5.80952136340926
2850,puheenjohtajaksi,16,3811,7.11785717940685,7.10588850244341,10.5641178900937,10.4298309815541
2851,tekemiseen,10,3811,7.26542802372066,8.22582635787786,12.3219383660241,12.2832982820457
2852,uutisia,7,3811,8.51599451332744,8.5900903073493,11.7747858767637,12.2563380177501
2853,ohessa,6,3809,7.16632259241214,8.02744257141868,11.196792624439,11.6669329832643
2854,viimeistä,9,3809,10.0807427689468,10.2826361620535,6.33694185026228,6.83876807198723
2855,julkinen,8,3808,12.1018913409825,12.2044250870307,6.43058345844205,6.54184933938201
2856,pääkaupunkiseudulla,19,3806,10.8654479337372,11.2453485385261,11.7262854871984,11.8967139462826
2857,tavallaan,9,3806,9.60024183170816,9.64520581776562,10.950381798993,11.5289753906585
2858,käsittelyyn,11,3805,7.53549822589199,8.11894719302114,12.0819504584953,12.0451105267017
2859,merkki,6,3804,10.1562644467875,10.3789511369058,11.0732444403552,11.4338228026576
2860,suomeksi,8,3802,10.4156332937564,10.7575471539679,11.352561732545,11.7109725298287
2861,syitä,5,3797,8.18548338219664,8.3395731259383,11.4983677004004,11.9241640294305
2862,opettajan,9,3797,11.1171343745431,11.3380375257023,9.26066795234414,9.35900623848141
2863,vastaajista,11,3797,6.70499768942903,6.67711724913249,11.183400430053,10.8887243399725
2864,kouluissa,9,3795,10.38282493669,10.8570016510286,12.0209091834997,12.0683433082803
2865,kieltä,6,3792,8.23975782037467,8.38788527607315,11.8846431871868,12.064122241765
2866,metsien,7,3790,10.7107292038203,10.9197781282318,6.6271807049443,7.68012360078483
2867,loppu,5,3789,10.7816442905529,11.1280599217682,11.8443241830991,12.0116339662678
2868,yhteiskunnassa,14,3788,8.59965569989425,9.0224812934056,12.253438234242,12.2109000932755
2869,hyvissä,7,3788,10.158249875502,10.5263509775755,1.73917078821136,1.67402402342099
2870,joulukuuta,10,3786,6.93407112793011,6.61908110425631,10.9815668534585,11.1424505029068
2871,samoja,6,3786,10.7037856861498,10.8297066206203,7.82964084507619,8.13187256533612
2872,piirin,6,3785,8.94744095522922,11.0114900155348,7.50976340205481,8.87277624419791
2873,pitkällä,8,3785,10.9826196823363,11.2948173571742,5.28419723527102,5.52333231140384
2874,jaettu,6,3784,10.9179923309971,10.9890828218284,8.83717807833796,9.30753059771698
2875,kirjoja,7,3784,9.50084443811564,9.9464559763628,12.28206040468,12.2906408025565
2876,kaupunkien,10,3783,9.44058846067604,9.50632042617873,8.07997200192573,8.97009711070286
2877,tutkitaan,9,3779,8.53390124423629,9.31863579744377,9.86800065702731,10.6604595981648
2878,voimakas,8,3779,11.4081059343061,11.5401318883712,8.48690723077912,9.11450925215564
2879,lopputulos,10,3779,11.2265578284605,11.4043755947172,11.6703055870637,11.4802300979466
2880,vanhempi,8,3778,10.764323220673,11.2001056343516,9.17338692014198,9.38757819585357
2881,kustannuksia,12,3776,8.86667047664113,9.02556793283141,12.0293843123992,12.0578226891086
2882,hyökkääjä,9,3776,9.3432926298778,10.2505881966881,9.08335382605489,11.3382343230519
2883,korkeintaan,11,3775,11.1625650742788,11.4049076351712,9.22181865246506,9.62054985357994
2884,valtakunnan,11,3772,9.76416757133022,10.1151081775244,7.73997594369257,8.30756736957837
2885,kuukausi,8,3772,9.22328760055923,9.25637343540861,10.5563388934494,10.6148469494201
2886,rauhallinen,11,3772,11.5927508743725,11.5656376176481,10.9504427651361,11.1515489899837
2887,elokuuta,8,3771,6.90834456177893,6.5946125279764,11.0606010742995,11.3236166994577
2888,aurinko,7,3771,11.2600294969475,11.3514592934418,8.12917925764977,8.05888932688479
2889,etten,5,3771,10.9823821794806,10.9141987922662,9.13803491958874,9.2620524454076
2890,vaikeuksia,10,3770,10.0533332565312,10.0738556033545,10.7819704378635,10.9334084095896
2891,aluetta,7,3769,8.57244869612706,9.37204377609391,11.6710392760935,11.9526964853089
2892,pienellä,8,3768,11.0419918276588,11.3827488663773,4.89866207226565,5.82703979417998
2893,käsittely,9,3768,7.47156093919626,8.32598112504629,11.1467234566107,11.129124540123
2894,viimeisenä,10,3766,9.32800082516792,9.57444415965155,7.66458982334453,8.34488414984028
2895,yleistä,7,3766,11.1262322639067,11.1782614007741,8.93013180181073,9.67466853035268
2896,laajasti,8,3765,10.4566868583859,10.6040884762203,10.5196955460099,11.0001958488428
2897,suunnittelee,12,3765,8.86307332361856,10.4458521278008,9.41807437677848,10.2300492910277
2898,ilmaista,8,3759,11.3055535634041,11.3978454902345,9.69808019848752,10.2106353998931
2899,kirjoitettu,11,3758,10.607427204478,10.8294507252961,10.7611604974108,11.2806048945323
2900,tilalla,7,3758,8.11921527333833,10.6370404009611,11.1206916062465,11.4887392237255
2901,pisteet,7,3757,8.16926120967756,8.35493635776624,9.69527697438968,10.1926468191461
2902,jatketaan,9,3756,8.77657404783277,9.66516277269775,10.6952633863702,11.4622555228436
2903,myynnin,7,3756,9.63859086514504,10.6719274631515,9.69068589189299,9.99410783747284
2904,porissa,7,3756,10.8530472660227,11.5077767607979,11.7413441063972,12.0360566585681
2905,armeijan,8,3751,10.0854368112263,10.9390670315626,7.75488332219611,8.43396642015473
2906,vapaa-ajan,10,3750,11.4577451201511,11.5910765640088,6.97635534263415,7.14110595143426
2907,isänsä,6,3748,9.44212532439088,9.54004808731609,9.59921317550484,10.0490332600152
2908,puuttua,7,3745,9.83973401483556,9.87759169134366,10.0964200641986,10.5416555699798
2909,työllistää,10,3744,8.32154939271272,9.42011912409097,9.90437340326576,10.1677744789483
2910,kehon,5,3744,10.744913466191,10.7691661374067,7.8706613215057,8.69948132414182
2911,enemmänkin,10,3743,11.2487385090841,11.3592831117165,10.7989099578611,11.4921655069983
2912,valitse,7,3741,12.4371023423389,12.3521571148662,8.00346743931595,9.04468320590289
2913,oltiin,6,3738,10.2638119829046,11.0670424856277,9.63777503218734,10.1203898281131
2914,harva,5,3738,10.8708694906092,10.9182066629629,9.78978528794466,9.96615385151034
2915,jatkuva,7,3738,11.5361776258916,11.9151049821162,7.14627852689006,7.59223372980724
2916,valoa,5,3736,8.8824808566576,9.02794176923158,11.1956329687385,11.654864028668
2917,kertaan,7,3735,3.41135534873331,3.31641855487785,11.3112811367603,11.687971304874
2918,neuvottelut,11,3734,9.90906284136257,10.1713307357897,9.09693494814779,9.49121992670822
2919,aiheuttavat,11,3733,8.00474057542724,9.03717463033302,8.79396053107928,9.45648801044685
2920,kerätä,6,3732,11.075719267861,11.0534676601749,9.46389011154544,9.88133964689699
2921,ovatkin,7,3731,8.30422886797575,9.42923056856919,10.0165520281641,10.3381963383498
2922,hotelli,7,3731,10.4287777465236,11.1339223218588,7.24262179506195,10.8143429202507
2923,kaupunginjohtaja,16,3728,10.4744462517945,11.3276757860617,8.59077372856284,11.1768024042611
2924,miettimään,10,3727,8.61513573675843,8.68254255952768,11.1033877597377,11.3340937406911
2925,julkisuuteen,12,3726,9.32464343841558,9.45488768256805,11.3779075917784,11.6746500953135
2926,satu,4,3724,10.5939904772662,11.1682123369429,7.07562392128175,10.6423277466883
2927,tekemässä,9,3723,10.2412999365293,10.6146368632956,9.42401552772695,10.5378045750751
2928,lähetetään,10,3723,8.20637726096278,9.20019395636717,8.75234490054311,9.4479268432331
2929,sopia,5,3722,10.1618919358086,10.1367022905525,9.49567029203924,10.3347268801511
2930,liittyi,7,3719,8.78814889043565,10.0080588849345,9.30547934240857,10.5513264424765
2931,parhaaksi,9,3719,9.32498265472262,9.43655921748237,6.95698845932641,8.16352823721585
2932,tavallinen,10,3718,11.6168590872534,11.5882697858704,7.1890484464132,8.12126471611256
2933,lääkäri,7,3717,11.0130519044628,11.1959756330326,11.1668351598258,11.5063032425191
2934,osaan,5,3717,8.3058025518851,8.42367975156521,11.3526470849759,11.7416666859921
2935,ottavat,7,3716,8.95184346010174,9.73195004534012,9.12274351862663,9.4541166067637
2936,mm-kisoissa,11,3715,7.92727237753646,8.54196053489133,11.3714784081535,12.0479023977696
2937,liikunnan,9,3714,10.956336485406,11.0982892789618,8.62317874531766,8.75933096589736
2938,ympäristössä,12,3710,6.46824040436678,7.04626241300498,12.1797743896609,12.2882255636593
2939,painaa,6,3710,10.1719776810987,10.8154736866938,9.89515995187632,10.4621199839223
2940,uudistus,8,3709,9.4680400483079,10.0065350821801,11.2607511598199,11.1276129054655
2941,tein,4,3709,11.4105220235756,11.8470393405123,10.0111817140834,10.7572672158306
2942,kutsuttu,8,3708,9.53646309334414,10.6806349405017,9.04395976198009,10.3692079357618
2943,omistajan,9,3708,9.5564703284661,9.81875213220851,10.0828551248137,10.3015996104494
2944,ennallaan,9,3707,7.2025158533447,7.36803892838374,12.1696779311803,12.005993111532
2945,kieli,5,3706,9.70032866880788,9.95233477749347,11.6826802961033,11.6510486638818
2946,liittyvistä,11,3706,6.20257586087108,7.18878679644236,4.8633212205559,5.05317051561238
2947,virallisesti,12,3706,11.2599968785001,11.3737530445768,9.91977750293878,10.5919087936951
2948,rinteen,7,3705,9.09311273610827,12.2370441576053,8.8832078781379,9.13282171775659
2949,palveluista,11,3704,8.57111459169718,9.04877429597352,12.341232376526,12.2988944952231
2950,kohteeksi,9,3702,4.67163944345805,5.24220935716564,10.6030508022755,10.667054006158
2951,lokakuuta,9,3701,6.90413554130206,6.59528781740762,11.0108949322334,11.2505043018184
2952,haasteita,9,3698,9.32575914217303,9.37169563333245,11.9647570884335,12.2512585332268
2953,miljoonaan,10,3698,7.32808860264158,7.23732724229235,4.14179834474339,4.22630031900105
2954,vanhaan,7,3697,9.57880898426577,9.93851674568596,7.0890612886542,8.48412692245236
2955,vastoin,7,3696,9.50647365727468,9.58308606225586,9.53364475724184,10.0504732628412
2956,korkealla,9,3696,10.3297548318852,10.5522848348423,10.5990469345795,10.8388761558906
2957,käyttänyt,9,3694,10.8014132714006,10.9597825365307,8.7718027382383,10.1271152876255
2958,kertomaan,9,3694,9.51158362370095,9.83294615018538,10.0329002394903,10.6202261298971
2959,erilaisissa,11,3694,10.3080786971089,10.7944064721502,4.81588466557481,5.50895515569766
2960,joutua,6,3691,8.85250349081407,8.82345047733489,7.7057664426453,8.02343830655781
2961,parikymmentä,12,3689,10.7595387909853,10.9516380910634,8.07449597223873,8.39362022891514
2962,kotonaan,8,3689,9.33189413063206,9.59030228127646,9.80879471104747,11.3718528701672
2963,opettajat,9,3684,10.9564612352386,11.2453888431115,10.8365303932486,10.7530869420483
2964,ratkaisua,9,3679,9.17015694030155,9.28786569968588,11.4476950683723,11.8603291439112
2965,virallinen,10,3676,10.8764693794775,11.4896850382018,6.63464302957367,7.62921788366701
2966,jättänyt,8,3676,11.1372614069556,11.2199021975311,8.52552481587947,9.21514856763606
2967,ylläpitää,9,3675,10.4724279427433,11.1148526966339,9.37285690186371,10.6426284668582
2968,meneillään,10,3672,11.2750003380084,11.5585642879953,9.67381204253884,9.95337856223742
2969,per,3,3671,8.46661576401107,9.05984339773278,6.80776316050646,7.34060046217226
2970,erottaa,7,3669,10.1527021929173,10.4109599379354,9.32700044840195,9.92101757113099
2971,läheisyydessä,13,3664,5.57210132598252,5.89579464489931,11.6983286208741,11.7629026335402
2972,voitte,6,3664,10.4062618083562,11.0799687255433,9.06604015809671,9.05985328230264
2973,hoitaja,7,3663,10.5240134006457,10.849196500518,11.9472446135072,12.0083092578864
2974,oven,4,3661,8.79951452103887,9.27756761429336,8.56753060194955,8.83771046464294
2975,kristus,7,3660,9.44970819402772,9.42594308714618,11.6227876381667,11.4898841725352
2976,sovittu,7,3660,10.7962125744868,10.824228616416,11.2067412442899,11.7571201247919
2977,menetti,7,3660,9.15357105813629,10.0891556414321,8.08166547775524,8.51326612462695
2978,halu,4,3660,10.7945869324913,10.8039967260694,9.73078762948287,9.75093029927852
2979,lapselle,8,3658,9.64828043805723,9.96955241648845,11.7455496206356,11.9341954632676
2980,asiantuntijat,13,3658,9.3081416857144,9.98303723092582,9.96196889006863,9.88271873197261
2981,nauttimaan,10,3654,9.27997847741628,9.40384290627796,8.25324760588453,9.13319943037968
2982,tehdyt,6,3653,8.97939135504797,10.1696002427795,5.86255193098208,6.7012437697421
2983,mestaruuden,11,3652,8.55814079860435,8.69014425561733,10.2870388551278,10.5984415686755
2984,leijonien,9,3652,10.8111428450509,11.0292698806167,7.00892358589355,8.11510183010892
2985,kiinnostuneita,14,3651,9.24911944308867,9.69126956203649,9.78830665099164,10.4387932333756
2986,ilmiö,5,3650,8.82925442952492,8.85862082709061,12.2864177357509,12.189737283623
2987,kuluvan,7,3649,11.0149980687301,11.3942778741589,6.7333301198551,6.76020834400267
2988,kaupunkia,9,3649,8.53935797720551,8.82182307851275,11.8028404683909,12.0510045906499
2989,teknisen,8,3648,11.1087551648489,11.4994257351441,5.11891774701759,5.03835610310411
2990,ajalta,6,3648,7.01866890286616,7.3076727789024,12.0911365107062,12.1425307852364
2991,todellakin,10,3647,11.486486341478,11.8031606762647,11.0993885545511,11.3742697826155
2992,vuosikymmenen,13,3647,8.92806546715261,8.93015938625563,7.88762906305,7.9247998820545
2993,elävät,6,3645,8.86643350399027,9.57979989831543,9.82214127752792,10.4260605106317
2994,kuvitella,9,3645,8.31002286959902,8.2852731521437,10.8507715262877,11.137649731332
2995,toteutettu,10,3642,10.5263373927918,10.9565103636245,8.98816986987166,10.6752163559701
2996,kotimaan,8,3642,11.4050382935187,11.7486841633429,7.27598826802482,8.09251368108721
2997,pappi,5,3641,10.8152787704623,10.9813568744964,11.8327152220704,12.0037991219749
2998,opettajien,10,3640,10.9598665482738,11.2598989897191,8.9176023799373,9.47788717359448
2999,oikeaa,6,3638,10.8932233617855,10.9924324768403,8.14236435032897,8.68286098287417
3000,poliittisen,11,3636,11.067976170037,11.2751470803622,6.37719149480512,6.53186017500492
3001,laskenut,8,3634,10.9487163669114,10.9079760031076,11.0692755287051,11.3510942892053
3002,ylipäätään,10,3631,11.387828081376,11.8135863217196,11.4153052332378,11.6879816129462
3003,matkaan,7,3631,9.00113539243897,9.45304540464903,10.9383764788785,11.1809909351543
3004,toteutuu,8,3630,8.38291113946942,9.46281326011786,11.8698291457907,12.1275130247496
3005,avataan,7,3628,8.00355695082143,9.24776481922241,10.0084116031958,10.5765173291917
3006,tapana,6,3628,10.5032418347495,10.5637970683614,10.1564187280344,10.2341960472392
3007,viides,6,3627,9.87310404819871,10.3706386826649,9.64480269869017,10.0158892244414
3008,kelan,5,3626,11.7482831076269,11.9877528869384,7.31125530333685,8.52905822408456
3009,vastuussa,9,3623,10.5960893800241,10.6476735378411,9.50242151673828,10.1099555811384
3010,hallitusta,10,3623,9.014494632242,9.28617708022482,10.5125581966,10.6526246316324
3011,kulttuuri,9,3623,9.6535942292105,9.53875417164509,11.3531928631694,11.3154095104682
3012,muttei,6,3622,10.7572324067352,10.8022442816554,9.42074236897145,9.87828990985753
3013,sivujen,7,3622,9.87618380058506,10.3584561284437,7.6650023750489,8.09992874974716
3014,keskelle,8,3621,8.46432512388216,9.23346661510287,9.98336181865942,10.6158641535002
3015,laajentaa,9,3621,10.3715150576368,10.8802555051383,8.62602216060648,9.93882719995488
3016,turvallisuutta,14,3619,9.88934712521953,10.1363987388514,11.5570565104121,11.6140411574226
3017,vastaavan,9,3617,8.8518213891666,9.9257734904843,7.60529797540487,8.26942186823886
3018,vaikuta,7,3616,9.64759842437901,9.7454789205796,9.47608898446524,10.3957661864586
3019,teillä,6,3614,9.81365054503337,10.3983689832708,11.6243557993673,11.7760329367782
3020,katsomassa,10,3606,7.9923111052776,8.08667701391628,10.615987973155,11.5316338377907
3021,rakentamista,12,3605,7.6562697567981,8.85900554642825,11.4358602794525,11.8969326873003
3022,arviolta,8,3604,10.9306591220678,11.1611187054818,9.1879266396991,9.18105576740312
3023,linjaa,6,3603,8.72793478825895,9.43988028844596,11.9181450075615,12.2055246305287
3024,auta,4,3599,9.97278522607602,10.1204860001979,10.9570532271484,11.0745650172906
3025,korvaa,6,3599,9.29843945575189,10.2420584020715,9.50843288958602,10.4128420749797
3026,radan,5,3596,10.1262972490103,10.7726589218725,8.54262566365336,9.14785216029821
3027,suojaa,6,3596,9.46906975684958,10.358964590576,9.39057372816337,10.1684644107507
3028,ajatellen,9,3594,7.00867187188918,7.8993248402232,12.1440932022667,12.3723414382909
3029,vaikuttanut,11,3593,10.7858019354996,10.968463193012,9.84077065995828,10.7601008694561
3030,kertyi,6,3593,6.62530428325377,7.76273216758176,9.62594347683804,9.87048252048952
3031,yhdeksi,7,3592,9.27057150478539,9.85886875184912,6.40689080914019,7.17497069296701
3032,käyttäen,8,3587,6.69477761806453,8.25626473560452,10.6910859946957,11.6004999027604
3033,tehtävään,9,3586,9.00246508744894,9.40370274813861,11.0025648250049,11.3713580214339
3034,tekniikan,9,3585,10.6105417291246,11.0046493428257,8.60686101092446,8.77179804252269
3035,pelkää,6,3584,10.092775947288,10.7822558360086,10.5072651981387,11.0062705162695
3036,aiheuttanut,11,3582,10.9061173524333,11.0044987828695,8.77759566794307,9.36833394203296
3037,purkaa,6,3581,10.4782224518226,10.6683124006692,10.2619729923198,10.8985925031914
3038,naisille,8,3581,9.83425321630621,10.4963524209073,12.0427410774389,12.1440902008116
3039,liikennettä,11,3581,7.64613429412818,7.76101195727275,11.4853295351405,11.8665624678439
3040,lisääntynyt,11,3580,10.93327260534,10.9584745076205,11.2410558406934,11.4721529270438
3041,selvitys,8,3577,9.25203671882292,9.56674066170365,10.8677318078324,11.2198958667979
3042,vaihtelevat,11,3577,6.93995112835292,8.12582646314793,9.34754285633318,10.0951708385972
3043,näyttelyn,9,3577,10.7190360338527,11.3420154613133,8.68169589446647,9.08944664496176
3044,tunteita,8,3576,8.21005976227948,8.31851219185035,11.8910260578589,12.0147130315858
3045,kumpikin,8,3573,11.6855051478172,11.7865098042647,10.1897155419415,10.3103485985915
3046,järjestävät,11,3572,7.32569934263368,8.89731669834564,8.58958752615445,9.63263179646353
3047,luultavasti,11,3570,12.1727540584154,12.3500873628546,10.6270099066766,11.1433902994256
3048,sopivaa,7,3569,9.42324147385122,10.0329616373887,8.2756715764541,9.19843096362568
3049,lännen,6,3568,10.8510606482768,10.9420634586918,4.89471557025758,4.87392935035047
3050,tekstin,7,3568,9.99398844042875,10.6032555883664,10.0612579305976,10.4946147787471
3051,mainittu,8,3566,9.3672289302848,9.63265944822702,10.3656417513418,11.5715104899562
3052,kaupunginhallitus,17,3565,9.79851284723939,11.3903264922055,8.41874924283309,8.07146943650201
3053,tarkoitetaan,12,3565,5.09252835842964,8.57324182742977,9.6562194156181,10.5301620486065
3054,ilmastonmuutoksen,17,3564,11.2265779323662,11.2934423963593,6.01662187925578,5.96431908900791
3055,kiire,5,3563,11.0356014943823,11.0744366374912,12.1510117080918,12.1542745231371
3056,miljoonalla,11,3555,7.57954304000723,7.49060907004228,3.93589514013554,3.90751117536745
3057,jutussa,7,3555,9.12188120427543,9.36277298236005,10.2215043979133,10.2999318081507
3058,hauska,6,3553,11.710841092142,11.8062611440727,10.0152537977542,10.4128226669617
3059,aloitettiin,11,3551,8.00881264848256,9.0605294464198,9.48121514543898,10.4773172469328
3060,mallin,6,3547,9.12298320017047,9.7302489380233,9.77441449656889,10.0389005312651
3061,yhteiskunta,11,3547,10.4312576734033,10.6266830666188,11.5725488454477,11.6610344384415
3062,tulevaisuutta,13,3547,10.0137734328481,10.3857575933893,11.3097709521731,11.3453544507458
3063,yksityisen,10,3547,11.7411860187868,11.8181844309904,6.4104730044199,6.94575531827797
3064,luokkaa,7,3545,8.29143506737383,8.37841670151044,11.8630312473636,11.8600626329502
3065,päässeet,8,3545,9.40906744890254,9.47236889695072,8.85980257228603,9.18678187424363
3066,lähetä,6,3544,11.9233644615646,11.8228350061844,7.46851244700279,7.82804407667553
3067,tasavallan,10,3543,10.3448720736324,10.662569571956,4.5849472877598,4.37488467110968
3068,sääntöjen,9,3542,9.60509546044214,9.88726451564973,7.57035693986004,7.31159861876292
3069,miljoona,8,3541,9.34351387953506,9.34715967157293,7.75734239043697,7.9664267762989
3070,arvelee,7,3541,8.42796550457469,10.0739057747889,11.1546783937132,11.3671503148799
3071,asunut,6,3541,10.5337069257391,10.8353255928997,9.51816267318462,10.6111410340096
3072,pyysi,5,3540,9.55333853267543,10.4534412682876,8.77448190418363,9.51374511420118
3073,häneltä,7,3539,11.0014355413551,11.0586581705512,10.3552764012222,10.3310176470859
3074,rehtori,7,3539,9.10688899423363,9.33858190029598,10.0838187997115,11.6369972743508
3075,koottu,6,3535,9.9865413233938,10.2932884583468,8.69519310022817,9.81997885230239
3076,tunti,5,3535,9.77997490677691,9.93473895456945,11.6064491506834,11.6513812021763
3077,tosissaan,9,3535,10.2489967936288,10.4344766481529,11.6987218017277,11.9114245515587
3078,paikalta,8,3534,6.58644685898786,6.64733960026068,11.474500076717,11.583470014088
3079,vasten,6,3533,4.65031239853394,4.82487783118779,10.8547419929093,11.3229061888094
3080,uutiset,7,3533,8.10932434873114,8.55785392273791,11.2074763209373,11.4802626630846
3081,tukevat,7,3532,9.02005019394248,9.85333381021583,9.0995802415898,9.96535664474448
3082,museon,6,3531,9.56317580168187,10.7025018357547,7.99975410011575,8.77299799543458
3083,ratkaisut,9,3529,8.1594541308392,8.66347196256353,11.159892314437,11.3511005797816
3084,merkkejä,8,3529,8.45262186263822,8.74445845728782,11.2678807243755,11.6629907634281
3085,menivät,7,3528,8.28023229775144,9.14695019528495,9.38561985995744,9.82499680401313
3086,asukkaan,8,3524,7.97931681163796,7.96042061230448,8.1953769621013,9.14188122751181
3087,sujui,5,3522,7.671527424254,8.46883547511368,8.86606579339818,9.19392709298872
3088,lukon,5,3521,10.5830513221888,11.7692298047082,8.5892664390794,9.26767582716874
3089,kädessä,7,3520,6.40193156058542,6.60280724936854,11.6411683664379,11.9329718102959
3090,sosiaalisessa,13,3517,10.5365097742661,10.8069732050254,1.20620570368273,1.14540014888868
3091,esiintyi,8,3517,8.26097138737429,10.0648733683193,9.64103001676987,10.6364890247738
3092,vastaavaa,9,3516,10.3762845715316,10.6708417778629,9.70617290058194,10.3549375606678
3093,käteen,6,3514,7.26046244575452,7.44349634887014,10.6176855027464,11.4686458673947
3094,läheltä,7,3513,9.80534533491525,10.2727102213564,10.5835469915926,11.0641483618392
3095,väki,4,3513,9.14310714287735,10.1247488522035,10.6313383775107,10.4918462885446
3096,eiköhän,7,3512,11.8683723629469,11.6815677542008,9.56606551397116,9.88486755698399
3097,iltana,6,3511,5.3427519220885,5.36903010663559,11.0264989391562,11.6788787757578
3098,kenen,5,3511,12.159621959294,12.1405475644661,8.68252623557945,8.64075470901663
3099,uskovat,7,3509,8.99599935606126,9.53245278745469,10.9303526820944,11.2558050985631
3100,riittävä,8,3506,11.4715797700482,11.5705472910691,8.7332393798498,9.26712862939294
3101,vastauksia,10,3506,9.95651778260236,10.0764005749731,11.1156885720939,11.4419165283674
3102,sun,3,3505,9.61615780758948,11.0213705599893,7.9198931007164,9.24321510964061
3103,uusille,7,3505,9.78776880612162,10.363195571545,5.08650635934831,5.78945310964804
3104,luopua,6,3504,9.7035133998999,9.76195645674358,9.44955233647635,10.7129258101052
3105,rahoitusta,10,3501,9.46704190229412,9.83000575959887,11.3719332536986,11.9459395946054
3106,rauhan,6,3501,10.8504232404999,11.3138765411248,9.9497244444503,10.0249424948178
3107,tauon,5,3500,8.14067715305001,8.05680030252055,7.20184568174998,6.99708864648728
3108,pahaa,5,3498,10.3007045718854,10.4085567736673,10.0885527372739,10.3009652103809
3109,voisin,6,3497,11.0437904372736,11.3220338546905,9.70013766731125,9.77517172452787
3110,projekti,8,3497,10.2805556222492,10.6422779645353,11.7901417135175,11.7482053733978
3111,ulkoministeri,13,3496,9.6494194910302,10.6614410861778,6.38186600897531,11.7947528595639
3112,muistan,7,3495,11.4920597952024,11.8711006705987,10.3007852363007,10.7161830166162
3113,taloudellinen,13,3494,11.3010077249751,11.5482898083068,7.16476610324615,7.12502226947379
3114,ilmoitetaan,11,3491,7.93470275637937,8.85850131244775,9.16598512696843,9.79664302185235
3115,mestari,7,3490,8.20899072987039,8.38464912706773,10.5619341181407,12.250546812665
3116,lyhyen,6,3490,11.3209153119615,11.618391616781,6.64716896510514,7.11036514646521
3117,käsitys,7,3489,9.4217375879613,9.57776747966233,10.4209295107839,10.7762705271996
3118,työnantajan,11,3489,11.7292622297881,11.8061528181197,8.98515041455553,9.48127528200149
3119,ulkopuolelta,12,3489,8.98593218562505,9.70172448976343,11.4637760668462,11.5201777413054
3120,jatkamaan,9,3489,9.11329304431769,9.28463884352806,8.81078137307628,9.31789025485856
3121,jaksa,5,3488,9.44774522307625,9.51815752103245,9.5105088860377,9.63881744904238
3122,sivusto,7,3488,9.72197426734155,10.800177299993,9.644315022186,9.47743594094815
3123,epäilty,7,3487,8.95208131230741,9.49184674732472,9.30013531568473,9.68332867472301
3124,palo,4,3487,10.5049181107204,10.9949304162313,9.62268033064109,9.4432100669598
3125,huolellisesti,13,3487,9.51424874907824,9.8276018571128,10.8916389366746,11.1641225970181
3126,tutustu,7,3486,13.4533755099668,13.3088771443003,7.834845953087,9.02783752658454
3127,sijoittaa,9,3479,10.1411911132935,10.3098486781758,9.73039089195687,10.6989318060213
3128,perustelee,10,3479,8.94456635034117,10.2901341205146,9.03913621802552,9.74432497495904
3129,järjestöjen,11,3477,10.2197660903273,10.4249796892101,9.60374173830586,9.93437976298403
3130,menestys,8,3476,10.0754953144161,10.7193539521507,11.8159989407359,11.9207972983041
3131,sairaalaan,10,3476,7.00085916853824,7.06061488074695,10.800810681563,10.9792075511532
3132,varaan,6,3474,7.23913381295878,8.04129340055143,11.8413859138976,11.9452523713192
